Line_number,VentureID,typeofcashflow,specification,value,meansofpaymentreturn,intermediarytradingoperation,hypothesis,dateoftransaction,timing,currency,remarks
203,GD003,Return,Not specified,130.8125,,,,1787-06-30,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
204,GD003,Return,Not specified,180.8125,,,,1787-06-30,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
205,GD003,Return,Not specified,338.3625,,,,1788-05-15,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
206,GD003,Return,Not specified,2289.91666666667,,,,1788-05-15,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
207,GD003,Return,Not specified,10.6,,,,1788-06-21,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
208,GD003,Return,Not specified,1436.8875,,,,1788-06-21,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
209,GD003,Return,Not specified,590.7,,,,1788-06-21,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
210,GD003,Return,Not specified,246,,,,1788-06-21,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
211,GD003,Return,Not specified,807.595833333333,,,,1788-06-21,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
212,GD003,Return,Not specified,792.5625,,,,1782-06-21,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
213,GD003,Return,Not specified,5294.26666666667,,,,1792-04-21,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
214,GD003,Return,Not specified,805.016666666667,,,,1792-04-24,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
215,GD003,Return,Not specified,949.625,,,,1793-07-24,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
216,GD003,Return,Not specified,22.575,,,,1793-07-24,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
217,GD003,Return,Not specified,558.916666666667,,,,1793-07-24,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
218,GD003,Return,Not specified,11.3125,,,,1795-11-20,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
219,GD003,Return,Not specified,5.9875,,,,1795-11-20,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
220,GD003,Return,Not specified,14.975,,,,1795-11-20,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
221,GD003,Return,Not specified,19.9875,,,,1795-11-20,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
1,GD004,Expenditure,Outfiting (Armement),14642,,,,,Outfitting,Livres tournois,erreur de somme (Meyer -- Armement Nantais dans la 2e moitie? du XVIIIe sie?cle -- 1999 p241)
2,GD004,Expenditure,Value of ship (Valeur du navire),12000,,,,,Outfitting,Livres tournois,erreur de somme (Meyer -- Armement Nantais dans la 2e moitie? du XVIIIe sie?cle -- 1999 p241)
3,GD004,Expenditure,Victuals (Vivres),9434,,,,,Outfitting,Livres tournois,erreur de somme (Meyer -- Armement Nantais dans la 2e moitie? du XVIIIe sie?cle -- 1999 p241)
4,GD004,Expenditure,Advance pay to crew (Avances),1846,,,,,Outfitting,Livres tournois,erreur de somme (Meyer -- Armement Nantais dans la 2e moitie? du XVIIIe sie?cle -- 1999 p241)
5,GD004,Expenditure,Cargo (cargaison),60090,,,,,Outfitting,Livres tournois,erreur de somme (Meyer -- Armement Nantais dans la 2e moitie? du XVIIIe sie?cle -- 1999 p241)
6,GD004,Expenditure,frais,621,,,,,Outfitting,Livres tournois,erreur de somme (Meyer -- Armement Nantais dans la 2e moitie? du XVIIIe sie?cle -- 1999 p241)
7,GD004,Expenditure,Commission 2é%,1972,,,,,Outfitting,Livres tournois,erreur de somme (Meyer -- Armement Nantais dans la 2e moitie? du XVIIIe sie?cle -- 1999 p241)
8,GD004,Expenditure,Déduction pour les négres des officiers,4000,,,,,Outfitting,Livres tournois,erreur de somme (Meyer -- Armement Nantais dans la 2e moitie? du XVIIIe sie?cle -- 1999 p241)
9,GD004,Expenditure,Various (Frais divers),150,,,,,Outfitting,Livres tournois,erreur de somme (Meyer -- Armement Nantais dans la 2e moitie? du XVIIIe sie?cle -- 1999 p241)
10,GD004,Return,Vente des esclaves,176320,,1,,,Transactions during voyage,Livres tournois,
11,GD004,Return,Not specified,123394.270833333,,,,,Return,Livres tournois,Rinchon 1956 p. 59
12,GD004,Return,Vente du navire,5743.68333333333,,,,,Return,Livres tournois,Rinchon 1956 p. 59. It is not certain that the sale of the ship is not already included in the computed returns
1,GD005,Expenditure,Outfiting (Armement),28734,,,,,Outfitting,Livres tournois,
2,GD005,Expenditure,Value of ship (Valeur du navire),20000,,,,,Outfitting,Livres tournois,
3,GD005,Expenditure,Victuals (Vivres),23900,,,,,Outfitting,Livres tournois,
4,GD005,Expenditure,Advance pay to crew (Avances),3026,,,,,Outfitting,Livres tournois,
5,GD005,Expenditure,Cargo (cargaison),152528,,,,,Outfitting,Livres tournois,
6,GD005,Expenditure,frais,1387,,,,,Outfitting,Livres tournois,
7,GD005,Expenditure,Commission 2%,4591,,,,,Outfitting,Livres tournois,
8,GD005,Expenditure,Déduction pour les négres des officiers,6300,,,,,Outfitting,Livres tournois,
9,GD005,Expenditure,Various (Frais divers),150,,,,,Outfitting,Livres tournois,
1,GD006,Expenditure,Outfiting (Armement),37939,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
2,GD006,Expenditure,Victuals (Vivres),8894,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
3,GD006,Expenditure,Advance pay to crew (Avances),2350,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
4,GD006,Expenditure,Cargo (cargaison),50853,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
5,GD006,Expenditure,other expense,55964,,1,,,Transactions during voyage,Livres tournois,Check the intermediary status
1,GD007,Expenditure,Outfiting (Armement),49294,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
2,GD007,Expenditure,Victuals (Vivres),25519.9166666667,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
3,GD007,Expenditure,Advance pay to crew (Avances),3609,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
4,GD007,Expenditure,Cargo (cargaison),200038.020833333,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
5,GD007,Expenditure,valeur du chargement du retour,23000,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
6,GD007,Expenditure,Various (Frais divers),149,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
7,GD007,Expenditure,Insurance (Assurances),19786,,,,,Unknown,Livres tournois,The date is probably the date of the account. 
8,GD007,Expenditure,Commission,602,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
9,GD007,Return,vente d’esclaves,525810,,1,,,Transactions during voyage,Livres tournois,The date is probably the date of the account. 
1,GD008,Expenditure,Outfiting (Armement),79521,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
2,GD008,Expenditure,Victuals (Vivres),24854,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
3,GD008,Expenditure,Advance pay to crew (Avances),2623,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
4,GD008,Expenditure,Cargo (cargaison),121576,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
5,GD008,Expenditure,Value of ship (Valeur du navire),23000,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
6,GD008,Expenditure,Various (Deniers oubliés),149,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
7,GD008,Expenditure,Commission,602,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
8,GD008,Expenditure,Insurance (Assurances),19786,,,,,Unknown,Livres tournois,The date is probably the date of the account. Insurance is indicated éé partéé. I do not think it was payed at the outfitting
1,GD009,Expenditure,Outfiting (Armement),14619,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
2,GD009,Expenditure,Victuals (Vivres),23198,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
3,GD009,Expenditure,Advance pay to crew (Avances),3608,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
4,GD009,Expenditure,Cargo (cargaison),261516,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
5,GD009,Expenditure,Value of ship (Valeur du navire),35000,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
6,GD009,Expenditure,Various (Deniers oubliés),807,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
7,GD009,Expenditure,Commission,5046,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
8,GD009,Expenditure,Insurance (Assurances),17569,,,,,Unknown,Livres tournois,The date is probably the date of the account. Insurance is indicated éé partéé. I do not think it was payed at the outfitting
1,GD010,Expenditure,Outfiting (Armement),21241,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
2,GD010,Expenditure,Victuals (Vivres),27330,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
3,GD010,Expenditure,Advance pay to crew (Avances),3350,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
4,GD010,Expenditure,Value of ship (Valeur du navire),27000,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
5,GD010,Expenditure,Commission,5124,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
6,GD010,Expenditure,Insurance (Assurances),12493,,,,,Unknown,Livres tournois,The date is probably the date of the account. Insurance is indicated éé partéé. I do not think it was payed at the outfitting
1,GD011,Expenditure,Outfiting (Armement),19432,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
2,GD011,Expenditure,Victuals (Vivres),7708,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
3,GD011,Expenditure,Cargo (cargaison),52359,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
4,GD011,Expenditure,Advance pay to crew (Avances),2258,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
5,GD011,Expenditure,Assurances,3900,,,,,Unknown,Livres tournois,The date is probably the date of the account. 
6,GD011,Expenditure,Wages for the Crew (Gages de lééquipage),12066,,,,,Return,Livres tournois,The date is probably the date of the account. 
7,GD011,Expenditure,Various (Total des frais),2526,,,,,Return,Livres tournois,The date is probably the date of the account. I believe the number given by Meyer includes wages. So I give the difference here (14.592-12.066)
8,GD011,Return,Freight returns (Rentrées déargent pour fret),7992,,,,,Return,Livres tournois,The date is probably the date of the account. 
9,GD011,Return,gages de l’équipage,12066,,,,,Return,Livres tournois,
1,GD012,Expenditure,Outfiting (Armement),16966,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
2,GD012,Expenditure,Victuals (Vivres),9629,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
3,GD012,Expenditure,Cargo (cargaison),54663,,,,,Outfitting,Livres tournois,The date is probably the date of the account. 
4,GD012,Expenditure,Assurances,3750,,,,,Unknown,Livres tournois,The date is probably the date of the account. 
5,GD012,Expenditure,Wages for the Crew (Gages de lééquipage),11570,,,,,Return,Livres tournois,The date is probably the date of the account. 
6,GD012,Return,Unpaid wages for dead (Déduction pour les morts),389,,,,,Return,Livres tournois,The date is probably the date of the account. 
7,GD012,Expenditure,Various (Frais divers),5089,,,,,Return,Livres tournois,The date is probably the date of the account. 
8,GD012,Return,Freight income (Déductions pour le transport),6817,,,,,Return,Livres tournois,The date is probably the date of the account. 
9,GD012,Return,Various (Déduction pour divers),687,,,,,Return,Livres tournois,The date is probably the date of the account. 
10,GD012,Expenditure,Advance pay to crew (Avances),2316,,,,,Outfitting,Livres tournois,Voir p. 304. Pourquoi pas page 279 ?
1,GD013,Expenditure,Not specified,5543.61,,,,1767,Outfitting,Livres tournois,Comptes de répartition dans le Grand Livre et dans le dossier
2,GD013,Return,Not specified,294.5,,,,1768-09-01,Return,Livres tournois,Comptes de répartition dans le Grand Livre et dans le dossier
3,GD013,Return,Not specified,196.7,,,,1768-10-06,Return,Livres tournois,Comptes de répartition dans le Grand Livre et dans le dossier
4,GD013,Return,Not specified,37.82,,,,1768-11-24,Return,Livres tournois,Comptes de répartition dans le Grand Livre et dans le dossier
5,GD013,Return,Not specified,392.86,,,,1769-09-21,Return,Livres tournois,Comptes de répartition dans le Grand Livre et dans le dossier
6,GD013,Return,Not specified,185.36,,,,1772-03-20,Return,Livres tournois,Comptes de répartition dans le Grand Livre et dans le dossier
7,GD013,Return,Not specified,90.93,,,,1772-10-27,Return,Livres tournois,Comptes de répartition dans le Grand Livre et dans le dossier
8,GD013,Return,Not specified,26.85,,,,1774-07-20,Return,Livres tournois,Comptes de répartition dans le Grand Livre et dans le dossier
9,GD013,Return,Not specified,66.05,,,,1774-08-20,Return,Livres tournois,Comptes de répartition dans le Grand Livre et dans le dossier
10,GD013,Return,Not specified,144.57,,,,1775-05-23,Return,Livres tournois,Comptes de répartition dans le Grand Livre et dans le dossier
11,GD013,Return,Not specified,612.38,,,,1767-05-27,Return,Livres tournois,Répartitions portées sur le Grand Livre seulemnet et qui ne se trouvent point dans les dossiers
12,GD013,Return,Not specified,420.79,,,,1767-05-27,Return,Livres tournois,Répartitions portées sur le Grand Livre seulemnet et qui ne se trouvent point dans les dossiers
13,GD013,Return,Not specified,1168.2,,,,1767-05-27,Return,Livres tournois,Répartitions portées sur le Grand Livre seulemnet et qui ne se trouvent point dans les dossiers
14,GD013,Return,Not specified,22.67,,,,1767-05-27,Return,Livres tournois,Répartitions portées sur le Grand Livre seulemnet et qui ne se trouvent point dans les dossiers
15,GD013,Return,Not specified,166.67,,,,1768-05-17,Return,Livres tournois,Répartitions portées sur le Grand Livre seulemnet et qui ne se trouvent point dans les dossiers
16,GD013,Return,Not specified,26.81,,,,1769-09-25,Return,Livres tournois,Répartitions portées sur le Grand Livre seulemnet et qui ne se trouvent point dans les dossiers
17,GD013,Return,Not specified,47.87,,,,1770-04-26,Return,Livres tournois,Répartitions portées sur le Grand Livre seulemnet et qui ne se trouvent point dans les dossiers
1,GD014,Expenditure,Not specified,64004.15,,,,1777,Outfitting,Livres tournois,
2,GD014,Expenditure,Not specified,1772.05416666667,,,,1777,After outfitting,Livres tournois,
3,GD014,Expenditure,Not specified,16255.4083333333,,,,1781,Outfitting,Livres tournois,
4,GD014,Expenditure,Not specified,4572.3375,,,,1781,After outfitting,Livres tournois,
5,GD014,Return,Not specified,777.066666666667,,,,1780-12-20,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre seulement
6,GD014,Return,Not specified,439.191666666667,,,,1781-08-20,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre seulement
7,GD014,Return,Not specified,39877.4958333333,,,,1782-08-20,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre seulement
8,GD014,Return,Not specified,297.233333333333,,,,1784-01-22,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre seulement
9,GD014,Return,Not specified,522.216666666667,,,,1784-01-22,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre seulement
10,GD014,Return,Not specified,125.679166666667,,,,1784-01-22,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre seulement
11,GD014,Return,Not specified,470.629166666667,,,,1784-01-22,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre seulement
12,GD014,Return,Not specified,1759.3,,,,1784-01-22,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre seulement
13,GD014,Return,Not specified,368.0375,,,,1784-01-22,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre seulement
14,GD014,Return,Not specified,494.4875,,,,1784-01-22,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre seulement
15,GD014,Return,Not specified,30509.2875,,,,1784-01-22,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre seulement
16,GD014,Return,Not specified,968.258333333333,,,,1784-01-22,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre seulement
17,GD014,Return,Not specified,924.066666666667,,,,1785-01-22,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre seulement
18,GD014,Return,Not specified,6158.5875,,,,1785-01-22,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre seulement
19,GD014,Return,Not specified,290.183333333333,,,,1785-01-22,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre seulement
20,GD014,Return,Not specified,5086.25,,,,1785-01-22,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre seulement
21,GD014,Return,Not specified,5228.8125,,,,1786-04-04,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre seulement
22,GD014,Return,Not specified,2413.7625,,,,1786-04-04,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre seulement
23,GD014,Return,Not specified,4692.675,,,,1787-06-30,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre seulement
24,GD014,Return,Not specified,3705.325,,,,1787-06-30,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre seulement
25,GD014,Return,Not specified,3544.21666666667,,,,1790-06-21,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre seulement
26,GD014,Return,Not specified,6.4625,,,,1793-07-24,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre seulement
1,GD015,Expenditure,Not specified,22336.8958333333,,,,1775,Outfitting,Livres tournois,
2,GD015,Expenditure,Not specified,927.416666666667,,,,1775,After outfitting,Livres tournois,
3,GD015,Return,Not specified,103.0625,,,,1777-01-30,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
4,GD015,Return,Not specified,640.1875,,,,1777-01-30,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
5,GD015,Return,Not specified,1920.0125,,,,1777-07-02,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
6,GD015,Return,Not specified,692.216666666667,,,,1777-08-26,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
7,GD015,Return,Not specified,4774.3,,,,1777-08-23,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
8,GD015,Return,Not specified,685.075,,,,1777-11-24,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
9,GD015,Return,Not specified,739.791666666667,,,,1778-07-31,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
10,GD015,Return,Not specified,6250.3375,,,,1780-12-09,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
11,GD015,Return,Not specified,750,,,,1777-06-18,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
12,GD015,Return,Not specified,155.804166666667,,,,1777-06-18,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
13,GD015,Return,Not specified,2258.25,,,,1784-01-22,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
14,GD015,Return,Not specified,462.891666666667,,,,1784-01-22,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
15,GD015,Return,Not specified,488.654166666667,,,,1784-01-22,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
16,GD015,Return,Not specified,146.7125,,,,1785-04-04,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
17,GD015,Return,Not specified,527.875,,,,1785-04-04,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
18,GD015,Return,Not specified,209.125,,,,1785-04-04,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
19,GD015,Return,Not specified,209.125,,,,1786-04-04,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
20,GD015,Return,Not specified,347.625,,,,1787-06-30,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
21,GD015,Return,Not specified,205.85,,,,1787-06-30,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
22,GD015,Return,Not specified,154.3,,,,1787-06-30,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
23,GD015,Return,Not specified,353.729166666667,,,,1790-06-20,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
24,GD015,Return,Not specified,472.5625,,,,1790-06-20,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
25,GD015,Return,Not specified,741.6375,,,,1795-11-30,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
1,GD016,Expenditure,Not specified,19226.275,,,,1771,Outfitting,Livres tournois,
2,GD016,Expenditure,Not specified,2210.4375,,,,1771,Outfitting,Livres tournois,
3,GD016,Return,Not specified,3075.9125,,,,1774-02-09,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
4,GD016,Return,Not specified,642.258333333333,,,,1774-03-04,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
5,GD016,Return,Not specified,971.6,,,,1774-06-20,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
6,GD016,Return,Not specified,1968.75,,,,1774-07-30,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
7,GD016,Return,Not specified,811.475,,,,1774-12-22,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
8,GD016,Return,Not specified,326.2125,,,,1775-04-08,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
9,GD016,Return,Not specified,706.691666666667,,,,1775-04-25,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
10,GD016,Return,Not specified,414.766666666667,,,,1775-04-25,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
11,GD016,Return,Not specified,1084.26666666667,,,,1775-04-23,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
12,GD016,Return,Not specified,697.529166666667,,,,1775-09-15,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
13,GD016,Return,Not specified,653.9,,,,1775-12-19,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
14,GD016,Return,Not specified,802.908333333333,,,,1775-12-19,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
15,GD016,Return,Not specified,378.945833333333,,,,1777-07-02,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
16,GD016,Return,Not specified,104.95,,,,1778-07-30,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
17,GD016,Return,Not specified,781.2875,,,,1780-12-09,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
18,GD016,Return,Not specified,1350,,,,1773-09-23,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
19,GD016,Return,Not specified,450,,,,1775-04-26,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
20,GD016,Return,Not specified,248.75,,,,1775-04-26,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
21,GD016,Return,Not specified,1743.75,,,,1776-01-28,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
22,GD016,Return,Not specified,72,,,,1777-06-18,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
23,GD016,Return,Not specified,439.875,,,,1785-04-04,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
24,GD016,Return,Not specified,781.645833333333,,,,1785-04-04,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
25,GD016,Return,Not specified,37.3125,,,,1793-07-24,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
9,GD017,Expenditure,Not specified,20000,,,,1768,Outfitting,Livres tournois,
10,GD017,Expenditure,Not specified,944.3375,,,,1768,After outfitting,Livres tournois,
11,GD017,Return,Not specified,579.5,,,,1770-12-25,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
12,GD017,Return,Not specified,2015.67083333333,,,,1770-12-25,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
13,GD017,Return,Not specified,3100,,,,1770-12-25,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
14,GD017,Return,Not specified,1524.975,,,,1770-12-25,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
15,GD017,Return,Not specified,1124.6125,,,,1770-12-25,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
16,GD017,Return,Not specified,4319.67916666667,,,,1770-12-25,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
17,GD017,Return,Not specified,1497.14583333333,,,,1770-12-25,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
18,GD017,Return,Not specified,6915.85833333333,,,,1771-05-29,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
19,GD017,Return,Not specified,1817.5,,,,1772-08-06,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
20,GD017,Return,Not specified,3913.65416666667,,,,1772-08-06,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
21,GD017,Return,Not specified,1136.97916666667,,,,1775-06-18,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
22,GD017,Return,Not specified,1401.12916666667,,,,1775-06-18,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
23,GD017,Return,Not specified,536.1125,,,,1779-05-15,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
24,GD017,Return,Not specified,420.8,,,,1779-05-15,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
25,GD017,Return,Not specified,334.3625,,,,1779-05-15,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
26,GD017,Return,Not specified,297.3875,,,,1779-05-15,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
27,GD017,Return,Not specified,1918.60833333333,,,,1788-05-15,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
